time,soil_moisture_10cm,soil_temperature_10cm,soil_moisture_20cm,soil_temperature_20cm,precipitation
2026-02-23 07:00:00,0.383,6.3,0.363,7,0
2026-02-23 08:00:00,0.383,5.9,0.363,6.2,0
2026-02-23 09:00:00,0.383,5.8,0.364,5.9,0
2026-02-23 10:00:00,0.383,5.7,0.364,5.5,0
2026-02-23 11:00:00,0.383,5.4,0.364,5.1,0
2026-02-23 12:00:00,0.383,5.1,0.365,4.7,0
2026-02-23 13:00:00,0.383,4.8,0.365,4.4,0
2026-02-23 14:00:00,0.383,4.6,0.365,4.1,0
2026-02-23 15:00:00,0.383,4.3,0.366,3.9,0
2026-02-23 16:00:00,0.383,4.2,0.365,3.7,0
2026-02-23 17:00:00,0.383,4,0.366,3.6,0
2026-02-23 18:00:00,0.383,3.9,0.366,3.4,0
2026-02-23 19:00:00,0.383,3.8,0.366,3.3,0
2026-02-23 20:00:00,0.383,3.7,0.366,3.2,0
2026-02-23 21:00:00,0.383,3.6,0.366,3.1,0
2026-02-23 22:00:00,0.383,3.6,0.366,3.1,0
2026-02-23 23:00:00,0.383,3.5,0.366,3.1,0
2026-02-24 00:00:00,0.383,3.5,0.366,3.1,0
2026-02-24 01:00:00,0.383,3.5,0.366,3.2,1
2026-02-24 02:00:00,0.384,3.6,0.366,3.2,2.5
2026-02-24 03:00:00,0.388,3.6,0.365,3.3,3.5
2026-02-24 04:00:00,0.408,3.7,0.411,3.5,3
2026-02-24 05:00:00,0.417,3.9,0.422,3.7,0
2026-02-24 06:00:00,0.417,4,0.421,3.9,0
2026-02-24 07:00:00,0.417,4.1,0.422,4.1,0
2026-02-24 08:00:00,0.417,4.2,0.421,4.2,0
2026-02-24 09:00:00,0.417,4.3,0.42,4.3,0
2026-02-24 10:00:00,0.417,4.4,0.418,4.3,0
2026-02-24 11:00:00,0.417,4.4,0.417,4.3,0
2026-02-24 12:00:00,0.417,4.4,0.416,4.2,0
2026-02-24 13:00:00,0.417,4.3,0.415,4,0
2026-02-24 14:00:00,0.417,4.2,0.414,3.8,0
2026-02-24 15:00:00,0.418,4.1,0.413,3.6,0
2026-02-24 16:00:00,0.418,3.9,0.412,3.4,0
2026-02-24 17:00:00,0.418,3.8,0.412,3.2,0
2026-02-24 18:00:00,0.418,3.6,0.412,3.1,0
2026-02-24 19:00:00,0.418,3.5,0.411,2.9,0
2026-02-24 20:00:00,0.419,3.4,0.411,2.8,0
2026-02-24 21:00:00,0.419,3.3,0.41,2.7,0
2026-02-24 22:00:00,0.419,3.3,0.41,2.7,0
2026-02-24 23:00:00,0.419,3.2,0.41,2.6,0
2026-02-25 00:00:00,0.419,3.2,0.41,2.6,0
2026-02-25 01:00:00,0.419,3.3,0.41,2.8,0
2026-02-25 02:00:00,0.419,3.5,0.41,3.4,0
2026-02-25 03:00:00,0.419,3.9,0.41,4.1,0
2026-02-25 04:00:00,0.418,4.5,0.408,5.4,0
2026-02-25 05:00:00,0.417,5.4,0.406,6.9,0
2026-02-25 06:00:00,0.416,6.1,0.404,8,0
2026-02-25 07:00:00,0.416,6.8,0.403,8.6,0
2026-02-25 08:00:00,0.415,7.2,0.403,8.7,0
2026-02-25 09:00:00,0.415,7.4,0.402,8.6,0
2026-02-25 10:00:00,0.415,7.3,0.402,8.1,0
2026-02-25 11:00:00,0.415,7.1,0.402,7.6,0
2026-02-25 12:00:00,0.417,6.8,0.403,7,0
2026-02-25 13:00:00,0.418,6.4,0.403,6.5,0
2026-02-25 14:00:00,0.418,6.1,0.403,6.1,0
2026-02-25 15:00:00,0.418,5.7,0.403,5.7,0
2026-02-25 16:00:00,0.419,5.4,0.403,5.3,0
2026-02-25 17:00:00,0.417,5.1,0.404,5,0
2026-02-25 18:00:00,0.417,4.9,0.404,4.7,0
2026-02-25 19:00:00,0.417,4.7,0.404,4.4,0
2026-02-25 20:00:00,0.417,4.5,0.404,4.2,0
2026-02-25 21:00:00,0.417,4.3,0.404,4,0
2026-02-25 22:00:00,0.412,4.1,0.404,3.8,0
2026-02-25 23:00:00,0.411,4,0.404,3.6,0
2026-02-26 00:00:00,0.411,3.9,0.404,3.5,0
2026-02-26 01:00:00,0.412,3.8,0.404,3.6,0
2026-02-26 02:00:00,0.412,4,0.403,4.1,0
2026-02-26 03:00:00,0.411,4.5,0.402,4.9,0
2026-02-26 04:00:00,0.41,5.2,0.401,5.8,0
