time,soil_moisture_10cm,soil_temperature_10cm,soil_moisture_20cm,soil_temperature_20cm,precipitation
2025-10-31 06:00:00,0.081,21.7,0.309,20.9,0.0
2025-10-31 06:05:00,0.395,20.7,0.31,19.1,0.0
2025-10-31 06:10:00,0.398,19.5,0.311,18.2,0.0
2025-10-31 06:15:00,0.405,18.7,0.31,17.6,0.0
2025-10-31 06:20:00,0.409,18.3,0.311,17.2,0.0
2025-10-31 06:25:00,0.409,18.1,0.311,17.0,0.0
2025-10-31 06:30:00,0.409,18.1,0.311,16.8,0.0
2025-10-31 06:35:00,0.409,18.0,0.311,16.7,0.0
2025-10-31 06:40:00,0.409,18.0,0.311,16.7,0.0
2025-10-31 06:45:00,0.409,17.9,0.311,16.7,0.0
2025-10-31 06:50:00,0.409,17.9,0.311,16.6,0.0
2025-10-31 06:55:00,0.409,17.8,0.311,16.7,0.0
2025-10-31 07:00:00,0.409,17.8,0.311,16.7,0.0
2025-10-31 07:05:00,0.409,17.8,0.311,16.7,0.0
2025-10-31 07:10:00,0.409,17.7,0.311,16.7,0.0
2025-10-31 07:15:00,0.409,17.7,0.311,16.7,0.0
2025-10-31 07:20:00,0.409,17.7,0.311,16.8,0.0
2025-10-31 07:25:00,0.409,17.6,0.311,16.8,0.0
2025-10-31 07:30:00,0.409,17.6,0.311,16.8,0.0
2025-10-31 07:35:00,0.409,17.6,0.311,16.8,0.0
2025-10-31 07:40:00,0.409,17.6,0.311,16.8,0.0
2025-10-31 07:45:00,0.409,17.6,0.311,16.7,0.0
2025-10-31 07:50:00,0.409,17.5,0.311,16.7,0.0
2025-10-31 07:55:00,0.409,17.5,0.311,16.7,0.0
2025-10-31 08:00:00,0.409,17.5,0.311,16.7,0.0
2025-10-31 08:05:00,0.409,17.5,0.311,16.6,0.0
2025-10-31 08:10:00,0.409,17.4,0.311,16.6,0.0
2025-10-31 08:15:00,0.409,17.4,0.311,16.6,0.0
2025-10-31 08:20:00,0.409,17.4,0.311,16.5,0.0
2025-10-31 08:25:00,0.409,17.4,0.311,16.5,0.0
2025-10-31 08:30:00,0.409,17.3,0.311,16.4,0.0
2025-10-31 08:35:00,0.409,17.3,0.311,16.3,0.0
2025-10-31 08:40:00,0.409,17.3,0.311,16.2,0.0
2025-10-31 08:45:00,0.409,17.3,0.311,16.1,0.0
2025-10-31 08:50:00,0.409,17.2,0.311,16.0,0.0
2025-10-31 08:55:00,0.409,17.2,0.311,15.9,0.0
2025-10-31 09:00:00,0.409,17.2,0.311,15.9,0.0
2025-10-31 09:05:00,0.409,17.1,0.311,15.8,0.0
2025-10-31 09:10:00,0.409,17.1,0.311,15.7,0.0
2025-10-31 09:15:00,0.409,17.1,0.311,15.6,0.0
2025-10-31 09:20:00,0.409,17.1,0.311,15.5,0.0
2025-10-31 09:25:00,0.409,17.0,0.311,15.4,0.0
2025-10-31 09:30:00,0.409,17.0,0.311,15.3,0.0
2025-10-31 09:35:00,0.409,17.0,0.311,15.3,0.0
2025-10-31 09:40:00,0.409,16.9,0.311,15.2,0.0
2025-10-31 09:45:00,0.409,16.9,0.311,15.1,0.0
2025-10-31 09:50:00,0.409,16.8,0.311,15.0,0.0
2025-10-31 09:55:00,0.409,16.8,0.311,15.0,0.0
2025-10-31 10:00:00,0.409,16.8,0.311,14.9,0.0
2025-10-31 10:05:00,0.409,16.7,0.311,14.8,0.0
2025-10-31 10:10:00,0.409,16.7,0.311,14.8,0.0
2025-10-31 10:15:00,0.409,16.7,0.311,14.7,0.0
2025-10-31 10:20:00,0.409,16.6,0.311,14.7,0.0
2025-10-31 10:25:00,0.409,16.6,0.312,14.6,0.0
2025-10-31 10:30:00,0.409,16.6,0.312,14.6,0.0
2025-10-31 10:35:00,0.409,16.5,0.312,14.5,0.0
2025-10-31 10:40:00,0.409,16.5,0.312,14.5,0.0
2025-10-31 10:45:00,0.409,16.5,0.312,14.5,0.0
2025-10-31 10:50:00,0.409,16.4,0.312,14.4,0.0
2025-10-31 10:55:00,0.409,16.4,0.312,14.4,0.0
2025-10-31 11:00:00,0.409,16.4,0.312,14.4,0.0
2025-10-31 11:05:00,0.409,16.3,0.312,14.4,0.0
2025-10-31 11:10:00,0.409,16.3,0.312,14.3,0.0
2025-10-31 11:15:00,0.409,16.3,0.312,14.3,0.0
2025-10-31 11:20:00,0.409,16.3,0.312,14.3,0.0
2025-10-31 11:25:00,0.409,16.2,0.312,14.3,0.0
2025-10-31 11:30:00,0.409,16.2,0.312,14.3,0.0
2025-10-31 11:35:00,0.409,16.2,0.312,14.2,0.0
2025-10-31 11:40:00,0.409,16.2,0.312,14.2,0.0
2025-10-31 11:45:00,0.409,16.2,0.312,14.2,0.0
2025-10-31 11:50:00,0.409,16.1,0.312,14.2,0.0
2025-10-31 11:55:00,0.409,16.1,0.312,14.2,0.0
2025-10-31 12:00:00,0.409,16.1,0.312,14.2,0.0
2025-10-31 12:05:00,0.409,16.1,0.312,14.2,0.0
2025-10-31 12:10:00,0.409,16.1,0.312,14.2,0.0
2025-10-31 12:15:00,0.409,16.0,0.312,14.1,0.0
2025-10-31 12:20:00,0.409,16.0,0.312,14.1,0.0
2025-10-31 12:25:00,0.409,16.0,0.312,14.1,0.0
2025-10-31 12:30:00,0.409,16.0,0.312,14.1,0.0
2025-10-31 12:35:00,0.409,16.0,0.312,14.1,0.0
2025-10-31 12:40:00,0.409,16.0,0.312,14.1,0.0
2025-10-31 12:45:00,0.409,15.9,0.312,14.1,0.0
2025-10-31 12:50:00,0.409,15.9,0.312,14.1,0.0
2025-10-31 12:55:00,0.409,15.9,0.312,14.1,0.0
2025-10-31 13:00:00,0.409,15.9,0.312,14.1,0.0
2025-10-31 13:05:00,0.409,15.9,0.312,14.0,0.0
2025-10-31 13:10:00,0.409,15.9,0.312,14.0,0.0
2025-10-31 13:15:00,0.409,15.9,0.312,14.0,0.0
2025-10-31 13:20:00,0.409,15.8,0.312,14.0,0.0
2025-10-31 13:25:00,0.409,15.8,0.312,14.0,0.5
2025-10-31 13:30:00,0.409,15.8,0.312,14.0,0.0
2025-10-31 13:35:00,0.409,15.8,0.312,14.0,0.0
2025-10-31 13:40:00,0.409,15.8,0.312,14.0,0.0
2025-10-31 13:45:00,0.409,15.8,0.312,14.0,0.0
2025-10-31 13:50:00,0.409,15.8,0.312,14.0,0.0
2025-10-31 13:55:00,0.409,15.8,0.312,13.9,0.0
2025-10-31 14:00:00,0.409,15.7,0.312,13.9,0.0
2025-10-31 14:05:00,0.409,15.7,0.312,13.9,0.0
2025-10-31 14:10:00,0.409,15.7,0.312,13.9,0.0
2025-10-31 14:15:00,0.409,15.7,0.312,13.9,0.0
2025-10-31 14:20:00,0.409,15.7,0.312,13.9,0.0
2025-10-31 14:25:00,0.409,15.7,0.312,13.9,0.0
2025-10-31 14:30:00,0.409,15.7,0.312,13.9,0.0
2025-10-31 14:35:00,0.409,15.7,0.312,13.9,0.0
2025-10-31 14:40:00,0.41,15.7,0.312,13.9,0.0
2025-10-31 14:45:00,0.41,15.7,0.312,13.9,0.5
2025-10-31 14:50:00,0.41,15.6,0.312,13.9,0.0
2025-10-31 14:55:00,0.411,15.6,0.312,13.9,0.0
2025-10-31 15:00:00,0.411,15.6,0.312,13.9,0.0
2025-10-31 15:05:00,0.411,15.6,0.312,13.8,0.0
2025-10-31 15:10:00,0.411,15.6,0.312,13.8,0.0
2025-10-31 15:15:00,0.411,15.6,0.312,13.8,0.0
2025-10-31 15:20:00,0.412,15.6,0.312,13.8,0.0
2025-10-31 15:25:00,0.411,15.6,0.312,13.8,0.0
2025-10-31 15:30:00,0.412,15.6,0.312,13.8,0.0
2025-10-31 15:35:00,0.412,15.5,0.312,13.8,0.0
2025-10-31 15:40:00,0.412,15.5,0.312,13.8,0.0
2025-10-31 15:45:00,0.412,15.5,0.312,13.8,0.5
2025-10-31 15:50:00,0.412,15.5,0.312,13.8,0.0
2025-10-31 15:55:00,0.412,15.5,0.312,13.8,0.0
2025-10-31 16:00:00,0.412,15.5,0.312,13.8,0.0
2025-10-31 16:05:00,0.412,15.5,0.312,13.8,0.0
2025-10-31 16:10:00,0.412,15.5,0.312,13.8,0.0
2025-10-31 16:15:00,0.412,15.5,0.312,13.8,0.0
