time,soil_moisture_10cm,soil_temperature_10cm,soil_moisture_20cm,soil_temperature_20cm,precipitation
2025-10-18 09:40:00,0.395,20.8,0.106,20.2,0.0
2025-10-18 09:45:00,0.396,21.0,0.328,20.7,0.0
2025-10-18 09:50:00,0.399,21.0,0.33,20.6,0.0
2025-10-18 09:55:00,0.399,21.0,0.33,20.6,0.0
2025-10-18 10:00:00,0.399,21.0,0.331,20.6,0.0
2025-10-18 10:05:00,0.399,21.0,0.331,20.6,0.0
2025-10-18 10:10:00,0.399,21.0,0.332,20.7,0.0
2025-10-18 10:15:00,0.399,21.0,0.332,20.7,0.0
2025-10-18 10:20:00,0.399,20.9,0.332,20.7,0.0
2025-10-18 10:25:00,0.399,20.9,0.332,20.7,0.0
2025-10-18 10:30:00,0.399,20.9,0.332,20.7,0.0
2025-10-18 10:35:00,0.399,20.8,0.332,20.7,0.0
2025-10-18 10:40:00,0.399,20.8,0.333,20.6,0.0
2025-10-18 10:45:00,0.4,20.8,0.333,20.6,0.0
2025-10-18 10:50:00,0.4,20.8,0.333,20.6,0.0
2025-10-18 10:55:00,0.401,20.7,0.333,20.6,0.0
2025-10-18 11:00:00,0.401,20.7,0.333,20.6,0.0
2025-10-18 11:05:00,0.401,20.7,0.333,20.6,0.0
2025-10-18 11:10:00,0.401,20.6,0.333,20.5,0.0
2025-10-18 11:15:00,0.401,20.6,0.333,20.5,0.0
2025-10-18 11:20:00,0.402,20.6,0.333,20.5,0.0
2025-10-18 11:25:00,0.402,20.5,0.333,20.5,0.0
2025-10-18 11:30:00,0.402,20.5,0.333,20.5,0.0
2025-10-18 11:35:00,0.402,20.5,0.334,20.4,0.0
2025-10-18 11:40:00,0.402,20.5,0.334,20.4,0.0
2025-10-18 11:45:00,0.402,20.4,0.334,20.4,0.0
2025-10-18 11:50:00,0.402,20.4,0.334,20.4,0.0
2025-10-18 11:55:00,0.401,20.4,0.334,20.4,0.0
2025-10-18 12:00:00,0.401,20.4,0.334,20.4,0.0
2025-10-18 12:05:00,0.4,20.3,0.334,20.3,0.0
2025-10-18 12:10:00,0.4,20.3,0.334,20.3,0.0
2025-10-18 12:15:00,0.4,20.3,0.334,20.3,0.0
2025-10-18 12:20:00,0.401,20.3,0.334,20.3,0.0
2025-10-18 12:25:00,0.401,20.2,0.334,20.3,0.0
2025-10-18 12:30:00,0.401,20.2,0.334,20.3,0.0
2025-10-18 12:35:00,0.401,20.2,0.334,20.2,0.0
2025-10-18 12:40:00,0.401,20.2,0.334,20.2,0.0
2025-10-18 12:45:00,0.401,20.1,0.335,20.2,0.0
2025-10-18 12:50:00,0.401,20.1,0.335,20.2,0.0
2025-10-18 12:55:00,0.401,20.1,0.334,20.2,0.0
2025-10-18 13:00:00,0.401,20.1,0.335,20.2,0.0
2025-10-18 13:05:00,0.401,20.1,0.335,20.1,0.0
2025-10-18 13:10:00,0.401,20.0,0.335,20.1,0.0
2025-10-18 13:15:00,0.401,20.0,0.335,20.1,0.0
2025-10-18 13:20:00,0.401,20.0,0.335,20.1,0.0
2025-10-18 13:25:00,0.401,20.0,0.335,20.1,0.0
2025-10-18 13:30:00,0.401,20.0,0.335,20.1,0.0
2025-10-18 13:35:00,0.401,20.0,0.335,20.1,0.0
2025-10-18 13:40:00,0.401,19.9,0.335,20.1,0.0
2025-10-18 13:45:00,0.401,19.9,0.335,20.1,0.0
2025-10-18 13:50:00,0.401,19.9,0.335,20.0,0.0
2025-10-18 13:55:00,0.401,19.9,0.335,20.0,0.0
2025-10-18 14:00:00,0.401,19.9,0.335,20.0,0.0
2025-10-18 14:05:00,0.401,19.9,0.335,20.0,0.0
2025-10-18 14:10:00,0.401,19.8,0.335,20.0,0.0
2025-10-18 14:15:00,0.401,19.8,0.335,20.0,0.0
2025-10-18 14:20:00,0.401,19.8,0.335,20.0,0.0
2025-10-18 14:25:00,0.401,19.8,0.335,20.0,0.0
2025-10-18 14:30:00,0.401,19.8,0.335,20.0,0.0
2025-10-18 14:35:00,0.401,19.8,0.335,19.9,0.0
2025-10-18 14:40:00,0.401,19.8,0.335,19.9,0.0
2025-10-18 14:45:00,0.401,19.8,0.335,19.9,0.0
2025-10-18 14:50:00,0.401,19.7,0.335,19.9,0.0
2025-10-18 14:55:00,0.401,19.7,0.335,19.9,0.0
2025-10-18 15:00:00,0.401,19.7,0.335,19.9,0.0
2025-10-18 15:05:00,0.401,19.7,0.335,19.9,0.0
2025-10-18 15:10:00,0.402,19.7,0.335,19.9,0.0
2025-10-18 15:15:00,0.402,19.7,0.335,19.9,0.0
2025-10-18 15:20:00,0.402,19.7,0.335,19.8,0.0
2025-10-18 15:25:00,0.402,19.6,0.335,19.8,0.0
2025-10-18 15:30:00,0.402,19.6,0.335,19.8,0.0
2025-10-18 15:35:00,0.402,19.6,0.335,19.8,0.0
2025-10-18 15:40:00,0.402,19.6,0.335,19.8,0.0
2025-10-18 15:45:00,0.402,19.6,0.336,19.8,0.0
2025-10-18 15:50:00,0.402,19.6,0.336,19.8,0.0
2025-10-18 15:55:00,0.402,19.6,0.336,19.8,0.0
2025-10-18 16:00:00,0.402,19.6,0.335,19.8,0.0
2025-10-18 16:05:00,0.402,19.6,0.336,19.8,0.0
2025-10-18 16:10:00,0.402,19.5,0.336,19.7,0.0
2025-10-18 16:15:00,0.402,19.5,0.336,19.7,0.0
2025-10-18 16:20:00,0.402,19.5,0.336,19.7,0.0
2025-10-18 16:25:00,0.402,19.5,0.336,19.7,0.0
2025-10-18 16:30:00,0.402,19.5,0.336,19.7,0.0
2025-10-18 16:35:00,0.402,19.5,0.336,19.7,0.0
2025-10-18 16:40:00,0.402,19.5,0.336,19.7,0.0
2025-10-18 16:45:00,0.402,19.5,0.336,19.7,0.0
2025-10-18 16:50:00,0.402,19.4,0.336,19.7,0.0
2025-10-18 16:55:00,0.402,19.4,0.336,19.6,0.0
2025-10-18 17:00:00,0.402,19.4,0.336,19.6,0.0
