time,soil_moisture_10cm,soil_temperature_10cm,soil_moisture_20cm,soil_temperature_20cm,precipitation
2025-10-28 06:35:00,0.44,16.1,0.301,15.3,0.0
2025-10-28 06:40:00,0.446,15.7,0.301,15.2,0.0
2025-10-28 06:45:00,0.453,15.4,0.302,15.2,0.0
2025-10-28 06:50:00,0.454,15.1,0.303,15.2,0.0
2025-10-28 06:55:00,0.453,15.0,0.303,15.2,0.0
2025-10-28 07:00:00,0.453,15.0,0.303,15.2,0.0
2025-10-28 07:05:00,0.454,15.0,0.303,15.2,0.0
2025-10-28 07:10:00,0.453,15.1,0.303,15.2,0.0
2025-10-28 07:15:00,0.453,15.1,0.303,15.2,0.0
2025-10-28 07:20:00,0.453,15.1,0.303,15.1,0.0
2025-10-28 07:25:00,0.453,15.1,0.303,15.1,0.0
2025-10-28 07:30:00,0.453,15.1,0.303,15.1,0.0
2025-10-28 07:35:00,0.453,15.1,0.303,15.1,0.0
2025-10-28 07:40:00,0.453,15.1,0.303,15.1,0.0
2025-10-28 07:45:00,0.453,15.1,0.303,15.0,0.0
2025-10-28 07:50:00,0.453,15.1,0.303,15.0,0.0
2025-10-28 07:55:00,0.453,15.1,0.303,15.0,0.0
2025-10-28 08:00:00,0.453,15.1,0.303,14.9,0.0
2025-10-28 08:05:00,0.453,15.1,0.303,14.9,0.0
2025-10-28 08:10:00,0.453,15.1,0.303,14.9,0.0
2025-10-28 08:15:00,0.453,15.1,0.303,14.8,0.0
2025-10-28 08:20:00,0.453,15.0,0.303,14.8,0.0
2025-10-28 08:25:00,0.453,15.0,0.303,14.8,0.0
2025-10-28 08:30:00,0.453,15.0,0.303,14.7,0.0
2025-10-28 08:35:00,0.453,15.0,0.303,14.7,0.0
2025-10-28 08:40:00,0.453,15.0,0.303,14.7,0.0
2025-10-28 08:45:00,0.453,15.0,0.303,14.6,0.0
2025-10-28 08:50:00,0.453,14.9,0.303,14.6,0.0
2025-10-28 08:55:00,0.453,14.9,0.303,14.6,0.0
