time,tree_SM,tree_temperature,soil_moisture_10cm,soil_temperature_10cm,precipitation
2025-10-18 01:45:00,0.353,21.4,0.356,21.0,0.0
2025-10-18 01:50:00,0.355,21.1,0.356,21.0,0.0
2025-10-18 01:55:00,0.356,20.7,0.36,21.0,0.0
2025-10-18 02:00:00,0.358,20.3,0.361,21.0,0.0
2025-10-18 02:05:00,0.359,20.0,0.361,21.0,0.0
2025-10-18 02:10:00,0.36,19.8,0.361,21.0,0.0
2025-10-18 02:15:00,0.361,19.6,0.361,21.0,0.0
2025-10-18 02:20:00,0.362,19.5,0.361,21.0,0.0
2025-10-18 02:25:00,0.362,19.5,0.361,21.0,0.0
2025-10-18 02:30:00,0.363,19.4,0.361,21.0,0.0
2025-10-18 02:35:00,0.363,19.4,0.361,21.0,0.0
2025-10-18 02:40:00,0.364,19.4,0.361,21.0,0.0
2025-10-18 02:45:00,0.364,19.4,0.361,21.0,0.0
2025-10-18 02:50:00,0.365,19.4,0.361,21.0,0.0
2025-10-18 02:55:00,0.365,19.4,0.361,21.0,0.0
2025-10-18 03:00:00,0.365,19.4,0.361,21.0,0.0
2025-10-18 03:05:00,0.365,19.3,0.361,21.0,0.0
2025-10-18 03:10:00,0.366,19.3,0.361,21.0,0.0
2025-10-18 03:15:00,0.366,19.3,0.361,21.0,0.0
2025-10-18 03:20:00,0.366,19.2,0.362,21.0,0.0
2025-10-18 03:25:00,0.366,19.1,0.362,21.0,0.0
2025-10-18 03:30:00,0.366,19.1,0.362,21.0,0.0
2025-10-18 03:35:00,0.366,19.0,0.362,21.0,0.0
2025-10-18 03:40:00,0.367,19.0,0.362,21.0,0.0
2025-10-18 03:45:00,0.367,19.0,0.362,20.9,0.0
2025-10-18 03:50:00,0.367,19.0,0.362,20.9,0.0
2025-10-18 03:55:00,0.367,19.0,0.362,20.9,0.0
2025-10-18 04:00:00,0.367,18.9,0.362,20.9,0.0
2025-10-18 04:05:00,0.368,18.9,0.362,20.9,0.0
2025-10-18 04:10:00,0.368,18.8,0.362,20.9,0.0
2025-10-18 04:15:00,0.368,18.8,0.362,20.9,0.0
2025-10-18 04:20:00,0.368,18.7,0.362,20.9,0.0
2025-10-18 04:25:00,0.368,18.7,0.362,20.9,0.0
2025-10-18 04:30:00,0.369,18.6,0.362,20.9,0.0
2025-10-18 04:35:00,0.369,18.6,0.362,20.9,0.0
2025-10-18 04:40:00,0.369,18.6,0.362,20.9,0.0
2025-10-18 04:45:00,0.369,18.6,0.362,20.9,0.0
2025-10-18 04:50:00,0.369,18.6,0.362,20.9,0.0
2025-10-18 04:55:00,0.369,18.6,0.362,20.9,0.0
