time,soil_moisture_10cm,soil_temperature_10cm,soil_moisture_20cm,soil_temperature_20cm,precipitation
2025-06-05 02:10:00,0.398,25.5,0.257,24.1,0.0
2025-06-05 02:15:00,0.399,25.4,0.258,23.7,0.0
2025-06-05 02:20:00,0.399,25.3,0.258,23.6,0.0
2025-06-05 02:25:00,0.4,25.3,0.258,23.5,0.0
2025-06-05 02:30:00,0.4,25.3,0.258,23.5,0.0
2025-06-05 02:35:00,0.399,25.4,0.258,23.5,0.0
2025-06-05 02:40:00,0.399,25.5,0.258,23.4,0.0
2025-06-05 02:45:00,0.399,25.5,0.258,23.4,0.0
2025-06-05 02:50:00,0.399,25.6,0.258,23.5,0.0
2025-06-05 02:55:00,0.399,25.7,0.258,23.5,0.0
2025-06-05 03:00:00,0.399,25.7,0.258,23.6,0.0
2025-06-05 03:05:00,0.399,25.8,0.258,23.6,0.0
2025-06-05 03:10:00,0.398,25.9,0.258,23.7,0.0
2025-06-05 03:15:00,0.398,25.9,0.258,23.8,0.0
2025-06-05 03:20:00,0.398,26.0,0.258,23.9,0.0
2025-06-05 03:25:00,0.398,26.1,0.258,23.9,0.0
2025-06-05 03:30:00,0.398,26.2,0.258,24.0,0.0
2025-06-05 03:35:00,0.398,26.2,0.257,24.1,0.0
2025-06-05 03:40:00,0.398,26.3,0.258,24.3,0.0
2025-06-05 03:45:00,0.398,26.4,0.258,24.4,0.0
2025-06-05 03:50:00,0.398,26.4,0.258,24.5,0.0
2025-06-05 03:55:00,0.398,26.5,0.258,24.6,0.0
2025-06-05 04:00:00,0.398,26.5,0.258,24.7,0.0
2025-06-05 04:05:00,0.398,26.6,0.257,24.8,0.0
2025-06-05 04:10:00,0.397,26.6,0.258,25.0,0.0
2025-06-05 04:15:00,0.397,26.7,0.257,25.1,0.0
2025-06-05 04:20:00,0.397,26.7,0.257,25.2,0.0
2025-06-05 04:25:00,0.397,26.8,0.257,25.3,0.0
2025-06-05 04:30:00,0.397,26.8,0.257,25.5,0.0
2025-06-05 04:35:00,0.397,26.8,0.257,25.6,0.0
2025-06-05 04:40:00,0.397,26.8,0.257,25.7,0.0
2025-06-05 04:45:00,0.397,26.9,0.257,25.8,0.0
2025-06-05 04:50:00,0.397,26.9,0.257,25.9,0.0
2025-06-05 04:55:00,0.397,26.9,0.257,26.1,0.0
2025-06-05 05:00:00,0.397,26.9,0.257,26.2,0.0
2025-06-05 05:05:00,0.397,26.9,0.257,26.3,0.0
2025-06-05 05:10:00,0.397,26.9,0.257,26.4,0.0
2025-06-05 05:15:00,0.397,26.9,0.257,26.5,0.0
2025-06-05 05:20:00,0.397,26.8,0.257,26.6,0.0
2025-06-05 05:25:00,0.397,26.8,0.257,26.7,0.0
2025-06-05 05:30:00,0.397,26.8,0.257,26.8,0.0
2025-06-05 05:35:00,0.397,26.9,0.257,26.9,0.0
2025-06-05 05:40:00,0.397,26.9,0.258,27.0,0.0
2025-06-05 05:45:00,0.397,26.9,0.257,27.1,0.0
2025-06-05 05:50:00,0.397,26.9,0.257,27.2,0.0
2025-06-05 05:55:00,0.397,26.9,0.257,27.3,0.0
2025-06-05 06:00:00,0.397,26.9,0.257,27.4,0.0
2025-06-05 06:05:00,0.397,26.9,0.257,27.5,0.0
2025-06-05 06:10:00,0.397,26.9,0.257,27.5,0.0
2025-06-05 06:15:00,0.397,26.8,0.257,27.6,0.0
2025-06-05 06:20:00,0.397,26.8,0.257,27.7,0.0
2025-06-05 06:25:00,0.397,26.8,0.257,27.8,0.0
2025-06-05 06:30:00,0.397,26.7,0.257,27.9,0.0
2025-06-05 06:35:00,0.397,26.7,0.257,27.9,0.0
2025-06-05 06:40:00,0.397,26.7,0.257,28.0,0.0
2025-06-05 06:45:00,0.397,26.6,0.257,28.0,0.0
2025-06-05 06:50:00,0.397,26.6,0.257,28.1,0.0
2025-06-05 06:55:00,0.397,26.5,0.257,28.1,0.0
2025-06-05 07:00:00,0.397,26.5,0.257,28.1,0.0
2025-06-05 07:05:00,0.397,26.4,0.257,28.2,0.0
2025-06-05 07:10:00,0.397,26.4,0.257,28.2,0.0
2025-06-05 07:15:00,0.397,26.4,0.257,28.2,0.0
2025-06-05 07:20:00,0.397,26.3,0.257,28.2,0.0
2025-06-05 07:25:00,0.397,26.3,0.257,28.2,0.0
2025-06-05 07:30:00,0.397,26.2,0.257,28.3,0.0
2025-06-05 07:35:00,0.397,26.2,0.257,28.3,0.0
2025-06-05 07:40:00,0.397,26.1,0.257,28.3,0.0
2025-06-05 07:45:00,0.397,26.1,0.257,28.3,0.0
2025-06-05 07:50:00,0.397,26.0,0.257,28.3,0.0
2025-06-05 07:55:00,0.397,26.0,0.257,28.3,0.0
2025-06-05 08:00:00,0.397,25.9,0.257,28.4,0.0
2025-06-05 08:05:00,0.397,25.9,0.257,28.4,0.0
2025-06-05 08:10:00,0.398,25.8,0.257,28.4,0.0
2025-06-05 08:15:00,0.397,25.8,0.257,28.4,0.0
2025-06-05 08:20:00,0.398,25.7,0.257,28.4,0.0
2025-06-05 08:25:00,0.398,25.6,0.257,28.4,0.0
2025-06-05 08:30:00,0.398,25.6,0.257,28.4,0.0
2025-06-05 08:35:00,0.398,25.5,0.257,28.4,0.0
2025-06-05 08:40:00,0.398,25.5,0.257,28.4,0.0
2025-06-05 08:45:00,0.398,25.4,0.257,28.4,0.0
2025-06-05 08:50:00,0.398,25.3,0.257,28.4,0.0
2025-06-05 08:55:00,0.398,25.2,0.257,28.4,0.0
2025-06-05 09:00:00,0.398,25.2,0.257,28.4,0.0
2025-06-05 09:05:00,0.398,25.1,0.257,28.3,0.0
2025-06-05 09:10:00,0.398,25.0,0.257,28.3,0.0
2025-06-05 09:15:00,0.398,24.9,0.257,28.3,0.0
2025-06-05 09:20:00,0.398,24.9,0.257,28.3,0.0
2025-06-05 09:25:00,0.398,24.8,0.257,28.2,0.0
2025-06-05 09:30:00,0.398,24.7,0.257,28.2,0.0
2025-06-05 09:35:00,0.398,24.7,0.257,28.1,0.0
2025-06-05 09:40:00,0.398,24.6,0.257,28.1,0.0
2025-06-05 09:45:00,0.398,24.5,0.257,28.0,0.0
2025-06-05 09:50:00,0.398,24.4,0.257,28.0,0.0
2025-06-05 09:55:00,0.399,24.4,0.257,27.9,0.0
2025-06-05 10:00:00,0.399,24.3,0.257,27.8,0.0
2025-06-05 10:05:00,0.399,24.2,0.257,27.8,0.0
2025-06-05 10:10:00,0.399,24.2,0.257,27.7,0.0
2025-06-05 10:15:00,0.399,24.1,0.257,27.6,0.0
2025-06-05 10:20:00,0.399,24.1,0.257,27.6,0.0
2025-06-05 10:25:00,0.399,24.0,0.257,27.5,0.0
2025-06-05 10:30:00,0.399,23.9,0.257,27.4,0.0
2025-06-05 10:35:00,0.399,23.9,0.257,27.3,0.0
2025-06-05 10:40:00,0.399,23.8,0.257,27.3,0.0
2025-06-05 10:45:00,0.399,23.8,0.257,27.2,0.0
2025-06-05 10:50:00,0.399,23.7,0.257,27.1,0.0
2025-06-05 10:55:00,0.399,23.6,0.257,27.0,0.0
2025-06-05 11:00:00,0.399,23.6,0.257,26.9,0.0
2025-06-05 11:05:00,0.399,23.5,0.257,26.8,0.0
2025-06-05 11:10:00,0.399,23.4,0.257,26.8,0.0
2025-06-05 11:15:00,0.399,23.3,0.257,26.7,0.0
2025-06-05 11:20:00,0.399,23.2,0.257,26.6,0.0
2025-06-05 11:25:00,0.399,23.2,0.257,26.5,0.0
2025-06-05 11:30:00,0.399,23.1,0.257,26.4,0.0
2025-06-05 11:35:00,0.4,23.0,0.257,26.3,0.0
2025-06-05 11:40:00,0.399,22.9,0.257,26.2,0.0
2025-06-05 11:45:00,0.4,22.8,0.257,26.1,0.0
2025-06-05 11:50:00,0.4,22.7,0.257,26.0,0.0
2025-06-05 11:55:00,0.4,22.7,0.257,25.9,0.0
2025-06-05 12:00:00,0.4,22.6,0.257,25.9,0.0
2025-06-05 12:05:00,0.4,22.5,0.257,25.8,0.0
2025-06-05 12:10:00,0.4,22.4,0.257,25.7,0.0
2025-06-05 12:15:00,0.4,22.4,0.257,25.6,0.0
2025-06-05 12:20:00,0.4,22.3,0.257,25.5,0.0
2025-06-05 12:25:00,0.4,22.2,0.257,25.4,0.0
2025-06-05 12:30:00,0.4,22.2,0.257,25.3,0.0
2025-06-05 12:35:00,0.4,22.1,0.257,25.2,0.0
2025-06-05 12:40:00,0.4,22.1,0.257,25.1,0.0
2025-06-05 12:45:00,0.4,22.0,0.257,25.1,0.0
2025-06-05 12:50:00,0.4,21.9,0.257,25.0,0.0
2025-06-05 12:55:00,0.401,21.9,0.257,24.9,0.0
2025-06-05 13:00:00,0.401,21.8,0.257,24.8,0.0
2025-06-05 13:05:00,0.401,21.7,0.258,24.7,0.0
2025-06-05 13:10:00,0.401,21.7,0.257,24.7,0.0
2025-06-05 13:15:00,0.401,21.6,0.258,24.6,0.0
2025-06-05 13:20:00,0.401,21.5,0.257,24.5,0.0
2025-06-05 13:25:00,0.401,21.5,0.257,24.4,0.0
2025-06-05 13:30:00,0.401,21.4,0.257,24.3,0.0
2025-06-05 13:35:00,0.401,21.4,0.258,24.3,0.0
2025-06-05 13:40:00,0.401,21.3,0.258,24.2,0.0
2025-06-05 13:45:00,0.401,21.2,0.258,24.1,0.0
2025-06-05 13:50:00,0.401,21.2,0.258,24.0,0.0
2025-06-05 13:55:00,0.401,21.1,0.258,24.0,0.0
2025-06-05 14:00:00,0.401,21.1,0.258,23.9,0.0
2025-06-05 14:05:00,0.401,21.0,0.258,23.8,0.0
2025-06-05 14:10:00,0.402,20.9,0.258,23.8,0.0
2025-06-05 14:15:00,0.402,20.9,0.258,23.7,0.0
2025-06-05 14:20:00,0.402,20.8,0.258,23.6,0.0
2025-06-05 14:25:00,0.402,20.8,0.258,23.5,0.0
2025-06-05 14:30:00,0.402,20.7,0.258,23.5,0.0
2025-06-05 14:35:00,0.402,20.7,0.258,23.4,0.0
2025-06-05 14:40:00,0.402,20.7,0.258,23.4,0.0
2025-06-05 14:45:00,0.402,20.6,0.258,23.3,0.0
2025-06-05 14:50:00,0.402,20.6,0.258,23.2,0.0
2025-06-05 14:55:00,0.402,20.5,0.258,23.2,0.0
2025-06-05 15:00:00,0.402,20.5,0.258,23.1,0.0
2025-06-05 15:05:00,0.402,20.4,0.258,23.1,0.0
2025-06-05 15:10:00,0.402,20.4,0.258,23.0,0.0
2025-06-05 15:15:00,0.402,20.4,0.258,22.9,0.0
2025-06-05 15:20:00,0.402,20.3,0.258,22.9,0.0
2025-06-05 15:25:00,0.402,20.3,0.258,22.8,0.0
2025-06-05 15:30:00,0.402,20.3,0.258,22.8,0.0
2025-06-05 15:35:00,0.402,20.3,0.258,22.7,0.0
2025-06-05 15:40:00,0.402,20.2,0.258,22.7,0.0
2025-06-05 15:45:00,0.402,20.2,0.258,22.6,0.0
2025-06-05 15:50:00,0.402,20.2,0.258,22.6,0.0
2025-06-05 15:55:00,0.402,20.1,0.258,22.5,0.0
2025-06-05 16:00:00,0.402,20.1,0.258,22.5,0.0
2025-06-05 16:05:00,0.402,20.1,0.258,22.4,0.0
2025-06-05 16:10:00,0.403,20.1,0.258,22.4,0.0
2025-06-05 16:15:00,0.402,20.0,0.258,22.4,0.0
2025-06-05 16:20:00,0.402,20.0,0.258,22.3,0.0
2025-06-05 16:25:00,0.402,20.0,0.259,22.3,0.0
2025-06-05 16:30:00,0.402,20.0,0.258,22.2,0.0
2025-06-05 16:35:00,0.403,19.9,0.258,22.2,0.0
2025-06-05 16:40:00,0.403,19.9,0.259,22.2,0.0
2025-06-05 16:45:00,0.403,19.9,0.259,22.1,0.0
2025-06-05 16:50:00,0.403,19.8,0.259,22.1,0.0
2025-06-05 16:55:00,0.403,19.8,0.259,22.0,0.0
2025-06-05 17:00:00,0.403,19.8,0.259,22.0,0.0
2025-06-05 17:05:00,0.402,19.8,0.259,22.0,0.0
2025-06-05 17:10:00,0.403,19.7,0.259,21.9,0.0
2025-06-05 17:15:00,0.403,19.7,0.259,21.9,0.0
2025-06-05 17:20:00,0.403,19.7,0.259,21.8,0.0
2025-06-05 17:25:00,0.403,19.7,0.259,21.8,0.0
2025-06-05 17:30:00,0.403,19.6,0.259,21.8,0.0
2025-06-05 17:35:00,0.403,19.6,0.259,21.7,0.0
2025-06-05 17:40:00,0.403,19.6,0.259,21.7,0.0
2025-06-05 17:45:00,0.403,19.6,0.259,21.6,0.0
2025-06-05 17:50:00,0.403,19.5,0.259,21.6,0.0
2025-06-05 17:55:00,0.403,19.5,0.259,21.6,0.0
